|id|texto|fecha
63|1520430077200244738|Estamos comprometidos con la construcción de un Caribe sin pobreza, competitivo y con oportunidades. Hoy desde Santa Marta reafirmo mi compromiso desde este espacio con jóvenes y el sector turístico local. Transmisión aquí 👉🏽 https://t.co/sKtHrCXM1y https://t.co/WPYnBvjptg|2022-04-30 15:49:13+00:00
64|1520424090816987137|Colombia avanzará cuando podamos ser diferentes sin ser enemigos. Incomprensible que ataquen a una persona de las cualidades de Egan por decir que quiere un presidente que una al país y que no está de acuerdo con los extremos. Si hay alguien que nos une como sociedad es él. https://t.co/a6qIWfvZbj|2022-04-30 15:25:26+00:00
65|1520412383235256321|Vamos a trabajar por las micro, pequeñas y medianas empresas del Magdalena, las vamos a formalizar para impulsar el desarrollo regional del Caribe. ¡Lo hemos hecho y lo lograremos! #LaVueltaAlCaribe 💪🏽🇨🇴 https://t.co/7jWHbRu7EY|2022-04-30 14:38:54+00:00
66|1520403583996469249|Para poder generar riqueza y avanzar en las regiones, necesitamos liderazgo político y público que cuide a Colombia. Magdalena tiene un inmenso potencial que con responsabilidad, y de la mano del empresariado, queremos hacer brillar. #LaVueltaAlCaribe 💪🏽🇨🇴 https://t.co/FHTZ9EwJDF|2022-04-30 14:03:56+00:00
67|1520398418656600065|Si Colombia y el Cesar no se quitan las cadenas de la corrupción, nunca resolveremos el hambre ni lograremos que las oportunidades le lleguen a la gente. No se puede negociar ni convivir con la corrupción y ese es el primer paso para que Colombia cambie. #LaVueltaAlCaribe https://t.co/rJ0tEJXPrt|2022-04-30 13:43:25+00:00
68|1520394374978416641|El infaltable cayeye para el desayuno en Santa Marta. https://t.co/qkUb2e17Ho|2022-04-30 13:27:21+00:00
69|1520383487924129792|Buenos días desde Santa Marta, seguimos en esta gran vuelta al Caribe. Gracias a todas y todos por los mensajes y el apoyo. ¡Nuestra lucha es hasta el final! 💪🏽🇨🇴 #FirmesConFajardo @LuisGMurillo https://t.co/9eStZiK0oc|2022-04-30 12:44:05+00:00
70|1520251497933869056|Un día muy duro. Desde mi cuarto en el hotel en Riohacha: no me puedo dormir sin escribir unas palabras. Nunca en mi vida había recibido tantos mensajes de apoyo y solidaridad. No nos vamos a rendir. Vamos a trabajar más duro. En Valledupar y Riohacha excelentes jornadas. GRACIAS|2022-04-30 03:59:36+00:00
71|1520224052320911363|@_ajaytuque Mi convicción tampoco la cambia una encuesta, la fortalece. #FirmeConFajardo|2022-04-30 02:10:33+00:00
72|1520221893936177153|@CVderoux Soy de los que seguirá firme con todos los que me han apoyado y creen en un país que merece un cambio para construir. #FirmeConFajardo|2022-04-30 02:01:58+00:00
73|1520220920828375042|@AngelicaLozanoC Gracias Angélica! Como dice @JERobledo, tenemos 30 días y 30 noches para lograrlo.|2022-04-30 01:58:06+00:00
74|1520201824841736192|@JuanPSandovalP Ni una más.|2022-04-30 00:42:13+00:00
75|1520192424789909504|¡La vuelta al Caribe sigue en Riohacha! La brisa del mar nos recibe mientras caminamos por el parque Padilla y la Primera, para contarle a la gente nuestras propuestas para cambiar a Colombia. #FirmeConFajardo @LuisGMurillo https://t.co/2jBcvUG5Gk|2022-04-30 00:04:52+00:00
76|1520167740761387008|Por eso, tendremos una política seria y responsable de salud pública que reduzca y mitigue los riesgos y daños asociados al consumo problemático. Y nunca sobra repetir: ¡nunca más al glifosato! #LoProgramáticoEsPolítico|2022-04-29 22:26:47+00:00
77|1520167739477970948|La mejor forma de proteger a las niñas y niños es quitándole el negocio a los criminales y apoyando a todos aquellos que tengan un consumo problemático, no persiguiéndolos. #LoProgramáticoEsPolítico|2022-04-29 22:26:47+00:00
78|1520167738328686594|La ciencia y la tecnología jugarán un rol fundamental. Fomentaremos la investigación de estas plantas para conocer mejor sus características, riesgos, prioridades, potencialidades. Nuestra riqueza ambiental, en vez de estigmatizarla, debe ser aprovechada sosteniblemente.|2022-04-29 22:26:46+00:00
79|1520167736818741252|Ese camino es la regulación. Este es un camino largo y nosotros daremos los primeros pasos. Empezaremos por la regulación del cannabis para uso adulto. Seguiremos con el reconocimiento de los usos ancestrales, medicinales y nutricionales de la hoja de coca.|2022-04-29 22:26:46+00:00
80|1520167733295521793|"La guerra contra las drogas fracasó. Después de más de 50 años, esta política nos ha dejado muertes, tragedias familiares, corrupción, deforestación, contaminación de ríos y masacres diarias. Es hora de cambiar de enfoque, de rumbo. 🧵
#LoProgramáticoEsPolítico @juanmanuelgalan https://t.co/EU2dCJpUcE"|2022-04-29 22:26:45+00:00
81|1520141655713714176|¡Arrancamos nuestra vuelta al Caribe! Estamos ya en Valledupar con @LuisGMurillo para tomarnos esta región com nuestras propuestas. ¡Aquí seguimos hasta el final! #FirmeConFajardo 💪🏽🇨🇴 https://t.co/W2xQExi4RZ|2022-04-29 20:43:08+00:00
82|1520129594933788672|Entramos a la política para transformarla, por convicción y por el fin superior que es Colombia. Hoy reiteramos que vamos para adelante, sabemos luchar y vamos a demostrar en estos 30 días que somos la mejor opción de cambio. #FirmeConFajardo https://t.co/LyOzfI89QX|2022-04-29 19:55:12+00:00
83|1520120915195047936|@MarioDiazAL @LuisGMurillo De una región que merece un gobierno que la haga su prioridad💪💙💚|2022-04-29 19:20:43+00:00
84|1520109161429835778|@ElJuliSastoque Como* 😬|2022-04-29 18:34:01+00:00
85|1520108289547280385|@ElJuliSastoque Gracias Julián por tanto empuje. Cómo tú espero que sean muchos los jóvenes que entren en política y tomen las riendas de su presente.|2022-04-29 18:30:33+00:00
86|1520107989587447808|@compromiso_cal #FirmeConFajardo|2022-04-29 18:29:21+00:00
87|1520074553594200065|"Aplaudo a la niñez que se apropia de su futuro. Cada día es mayor su interés en participar en las decisiones que impactan su proyecto de vida. @Ninez_Ya 

 #CompromisoConLaNiñezYa https://t.co/0OlPbio4cd"|2022-04-29 16:16:29+00:00
88|1520044706784239618|Seguimos trabajando sin descanso y concentrados en la meta. De Bogotá salimos para iniciar la Vuelta al Caribe que iniciamos en Valledupar y Riohacha. #ColombiaCambiará https://t.co/xGYh4pIlDr|2022-04-29 14:17:53+00:00
89|1519844560616185861|@luisbernardov @LuisGMurillo @Compromiso_Ant @CoaliEsperanza @ElCrespoFajardo @compromisociu 💪|2022-04-29 01:02:35+00:00
90|1519819125438271490|La corrupción en Planes de Alimentación Escolar (PAE) es una vergüenza nacional que, además de la sanción social, merece lucha frontal por parte del Estado. Vamos a derrotar estos clanes corruptos y los alimentos se distribuirán a tiempo, sin robos y serán de excelente calidad.|2022-04-28 23:21:31+00:00
91|1519819123529814016|Impulsaremos decididamente la producción de alimentos en Colombia de muy buena calidad. Tenemos las condiciones para lograrlo. Apoyaremos producción nacional de insumos agropecuarios y mejoraremos tasas de interés de los créditos.|2022-04-28 23:21:30+00:00
