,Unnamed: 0,id,texto,fecha
2619,2619,1516768282778513409,sinpena y frentia'o siempre digo las cosas 😎 rodolfopresidente rodolfohernandez elecciones2022,2022-04-20 13:18:33+00:00
2620,2620,1516742404530917382,los politiqueros que nos han gobernado no han podido defender  ni siquiera  nuestro mar  ¡no traicionen más las esperanzas de nuestro pueblo sanandresano! 😠 rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-20 11:35:43+00:00
2621,2621,1516557142370701314,me metí en esto porque cada día pienso en usted  en su familia y en cada familia de colombia! 💛💙 rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-19 23:19:33+00:00
2622,2622,1516540019124711438,colombianos acompáñenme 🫶🏻🇨🇴los espero 🙌🏻rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-19 22:11:31+00:00
2623,2623,1516521238138654730,¡es en equipo que debemos trabajar! 🤜🏻❤️🤛🏻rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-19 20:56:53+00:00
2624,2624,1516479149904633857,pueden dar por hecho que la paloma de la paz de botero va a estar en la casa de nariño  pero la paz no va a ser un hecho de un museo  sino que estará viva en todo el país  en mi gobierno  🕊✌🏼🇨🇴 rodolfopresidente rodolfohernandez ,2022-04-19 18:09:38+00:00
2625,2625,1516478356585422852,unsaludoalabandera es hacer propuestas sin tener idea de cómo implementarlas  yo sé crear empleo  sé crear riqueza  y cada cosa que digo es porque sé como hacerla una realidad  rodolfopresidente 🇨🇴,2022-04-19 18:06:29+00:00
2626,2626,1516459454069460997,la pobreza es la peor inmoralidad en un país tan rico como colombia! 🙌🏻🇨🇴rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-19 16:51:22+00:00
2627,2627,1516417542427918339,hayquemejorar cada día para cambiar el país  el cambio no comienza el 29 de mayo  el cambio comienza hoy  con cada decisión que tomamos  rodolfopresidente rodolfohernandez election2022,2022-04-19 14:04:50+00:00
2628,2628,1516178976837976086,yo no prometo  yo lo que les digo es lo que voy hacer y cómo voy a gobernar ¡lo primero es el trabajo para todos y todas! 💪🏻💙💛rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-18 22:16:51+00:00
2629,2629,1516133364251648000,¡su voto por mí es para acabar con la robadera! 🙌🏻💛💙rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-18 19:15:37+00:00
2630,2630,1516072528086773775,unatrampaes hacernos creer que estamos condenados a continuar con la pesadilla de duque  ahora con cara de fico  rodolfopresidente ,2022-04-18 15:13:52+00:00
2631,2631,1516058644302995460,unatrampaes hacernos creer que petro y fico son las únicas dos opciones rodolfopresidente,2022-04-18 14:18:42+00:00
2632,2632,1516053934061895688,estaremos atentos a lo que hoy se presente por parte del ente investigativo con la total tranquilidad de que en ningún momento actué en contrariedad de la ley  4/4,2022-04-18 13:59:59+00:00
2633,2633,1516053932635742210,esta es una audiencia de trámite para conocer una parte de las pruebas con las que se pretende seguir la investigación  frente a ellas  los sujetos procesales podrán controvertirlas y rechazarlas de acuerdo a lo establecido por el código de procedimiento penal  3/4,2022-04-18 13:59:59+00:00
2634,2634,1516053931201376264,no tengo la obligación de asistir a la diligencia  pero estaré allí como siempre lo he hecho  para darles la tranquilidad de que no hay nada que esconder  esperamos que este proceso avance como tiene que ser y que no se siga dilatando en el tiempo  2/4,2022-04-18 13:59:58+00:00
2635,2635,1516053929733337089,sumercé! hoy me presentaré  una vez más  ante los entes investigativos para demostrarles a ellos y a los colombianos que mi conciencia está limpia frente a las acusaciones que me endilgan  🧵👇🏼 1/4,2022-04-18 13:59:58+00:00
2636,2636,1515455396865097738,juanpis me preguntó que cómo sería mi discurso cuando me posesione  además les cuento que ese día no me pienso gastar los 1 500 millones que suelen hacerlo  ese día empieza la democracia en colombia! cómo les pareció? 🙌🏻🇨🇴rodolfohernandez rodolfopresidente ligaanrrupcion ,2022-04-16 22:21:37+00:00
2637,2637,1515012517709365248,_      _fajardo 24co  así es,2022-04-15 17:01:46+00:00
2638,2638,1514730022938021896,nunca olvidaremos la gloria que nos dio aquella vez frente a alemania  como tantas otras veces  mi abrazo a su familia! freddyrincon 🙏🏻🤍,2022-04-14 22:19:14+00:00
2639,2639,1514726638243794948,si gana petro o fico esta será de las últimas semanas donde el ayuno será por convicción  los otros serán por escasez  el campo necesita apoyo para volver y alimentarnos de lo que producimos 👩🏻‍🌾🙌🏻rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022,2022-04-14 22:05:47+00:00
2640,2640,1514632138850713606,qué harán esta semana santa? déjemelo saber en los comentarios 👇🏻💙💛rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-14 15:50:17+00:00
2641,2641,1514609361074614276,juevessanto: si ya viste el video  reza; si no lo viste  míralo  y reza  ,2022-04-14 14:19:46+00:00
2642,2642,1514608782633963520,"con la confusa aclaración de petro  el ""perdón social"" acaba de entrar a la misma categoría que la ""economía naranja"" de duque  rodolfopresidente",2022-04-14 14:17:28+00:00
2643,2643,1514401230575054849,logramos ganar la alcaldía con lógica  ética y estética  y sin tamal  cemento  ladrillo y lechona  les cumplimos a los bumangueses y les cumpliremos a los colombianos 🙌🏻🇨🇴💛rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-14 00:32:44+00:00
2644,2644,1514359817606942720,¡lo confirmo soy el único independiente! 🤷🏻‍♂️ rodolfopresidente,2022-04-13 21:48:10+00:00
2645,2645,1514347969616752642,la corrupción ha salido impune por demasiado tiempo como para que ahora  encima  la perdonemos  rodolfoelunicoindependiente  rodolfopresidente,2022-04-13 21:01:05+00:00
2646,2646,1514345025978650628,rodolfoelunicoindependiente 💙💛✌🏻rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-13 20:49:24+00:00
2647,2647,1514343857835630605,_ holi :) ,2022-04-13 20:44:45+00:00
2648,2648,1514294983326638091,22   _    por mí 👆🏼,2022-04-13 17:30:32+00:00
2649,2649,1514239625505693697,reflexionemos : el perdón se gana  no se regala ,2022-04-13 13:50:34+00:00
2650,2650,1514214348318822400,en esta semana santa  será mejor que rece con precisión  hoy qué hay tantas decisiones por tomar ¿por qué va a rezar sumercé? 🙏🏻🤍dígame en los comentarios 👇🏼 rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-13 12:10:08+00:00
2651,2651,1514205142152798214,reflexionemos 👀👇🏼,2022-04-13 11:33:33+00:00
2652,2652,1514009256667852808,no espere votar mal el domingo y que el lunes lo gobiernen bien 😎 rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-12 22:35:10+00:00
2653,2653,1513911468160434187,yo no prometo  yo digo lo que voy a hacer  seré cero tolerante con la corrupción y el crimen organizado  así tendremos la tranquilidad que necesitamos para progresar 🙌🏻💙💛 rodolfohernandez rodolfopresidenteligaanrrupcion elecciones2022 ,2022-04-12 16:06:35+00:00
2654,2654,1513860861940703235,uncalvario es que la inseguridad en colombia le impida a uno hasta salir tranquilo rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022,2022-04-12 12:45:30+00:00
2655,2655,1513645364401868804,tener billete y que no nos roben la platica es la preocupación general  ¡no más! ☝🏻rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-11 22:29:11+00:00
2656,2656,1513607222303019018,lo que se viene 🔥rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-11 19:57:37+00:00
2657,2657,1513566968309235721,los polís que han gobernado por décadas ahora prometen arreglar el país que ellos mismos han llevado a la miseria  ¡no más!☝🏻rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-11 17:17:40+00:00
2658,2658,1513498491842179075,unmilagro sería que se hiciera justicia y el gobierno respondiera por lo que pasó en el putumayo rodolfohernandez,2022-04-11 12:45:34+00:00
2659,2659,1513232213147631616,gracias  por esta nota 📺💙💛rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-10 19:07:28+00:00
2660,2660,1512915415470649348,así fue mi primer conversatorio en la universidad autónoma de bucaramanga _online 💙💛rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-09 22:08:38+00:00
2661,2661,1512863259342290946,con _fajardo tenemos grandes diferencias  pero no estamos de acuerdo con el ataque que le están haciendo algunos medios cercanos a otras campañas  así no se construye la democracia ,2022-04-09 18:41:23+00:00
2662,2662,1512819996682031106,paissinmemoria no olvidemos nuestro pasado  pues solo así nos aseguraremos de no repetirlo  pero no nos quedemos viviendo en él  porque el futuro está adelante  rodolfopresidente,2022-04-09 15:49:28+00:00
2663,2663,1512809393691426822,uno debe trabajar con gente que tenga conocimiento y que sepa producir  los invito a ver esta nota que hizo 📺  rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-09 15:07:20+00:00
2664,2664,1512581297008521216,hoy quiero devolverle a los colombianos un poco de todo lo que me han dado  💛💙 👉🏻 rodolfopresidente ligaanrrupcion rodolfohernandezelecciones2022,2022-04-09 00:00:58+00:00
2665,2665,1512551798212550661,en la _online me sentí como en casa  hicimos un recorrido por las instalaciones de la universidad que  por cierto  muy bellas y terminamos en el conversatorio respondiendo dudas de los jóvenes  estuve muy feliz de compartir datos curiosos sobre mí 🤭💛💙rodolfohernandez ,2022-04-08 22:03:45+00:00
2666,2666,1512521651166003206,miremosa quibdó y la grave situación de seguridad que se vive en el departamento del chocó  una región que ha sido olvidada y hoy el gobierno sigue dándoles la espalda  sosquibdó,2022-04-08 20:03:57+00:00
2667,2667,1512491218525167622,si los parlamentarios no aprueban los proyectos que beneficien a los colombianos  los exponemos para que les rindan cuentas a quienes los eligieron  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022 elpaísquepropone,2022-04-08 18:03:01+00:00
2668,2668,1512490599882055685,el recorte al despilfarro del gobierno permitirá que  con esa plata  paguemos la deuda que tienen los muchachos de los estratos 1 y 2 con el icetex rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022 elpaísquepropone,2022-04-08 18:00:34+00:00
2669,2669,1512487424899022849,nosotros no tenemos representación política porque todos quieren quedar bien con todos  así son los polís  🙃rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022 elpaísquepropone,2022-04-08 17:47:57+00:00
2670,2670,1512487223270121474,en temas de aborto  la que tiene que resolver  al final  es la mujer porque es el cuerpo de ella  no ningún magistrado  eso ya es constitucional  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022 elpaísquepropone,2022-04-08 17:47:09+00:00
2671,2671,1512485487478394887,es deber del presidente velar por la plata que usted paga y tiene que respetarla para poder generar un impacto en el mejoramiento de vida de los colombianos   rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022 elpaísquepropone,2022-04-08 17:40:15+00:00
2672,2672,1512483686511525892,importamos 20 millones de toneladas de alimentos y uno ve el campo y está vacío  no hay nada porque no lo ponemos a producir  😔rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022 elpaísquepropone,2022-04-08 17:33:06+00:00
2673,2673,1512483189331304450,la única manera de acabar con la pobreza es trabajando  el mejor programa social del planeta tierra es el trabajo y el trabajo se genera sustituyendo el que estamos generando en el exterior rodolfopresidente rodolfohernandez elecciones2022 elpaísquepropone,2022-04-08 17:31:07+00:00
2674,2674,1512480844144861193,el 29 de mayo tienen que mirar por quién votan  porque después no se pueden quejar  cómo le van a entregar la chequera a una persona que nunca ha trabajado  que nunca ha producido un peso  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022,2022-04-08 17:21:48+00:00
2675,2675,1512480678687948800,350 4 billones de pesos es el presupuesto nacional  nosotros pagamos 170 billones  o sea  estamos viviendo 180 4 billones fiados  así manejan al estado  gastamos más de lo que podemos  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022 ,2022-04-08 17:21:08+00:00
2676,2676,1512477874934398976,ahorita este jueves santo  que se supone que es de rezar  se siguen robando la plata de los colombianos  🙄rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022,2022-04-08 17:10:00+00:00
2677,2677,1512477608985964548,en el país  las oportunidades para los papás de los muchachos son más apretadas  por eso  el porcentaje de estudiantes que tienen que recurrir al icetex cada día aumenta más  más y más  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022,2022-04-08 17:08:57+00:00
2678,2678,1512477481789378560,en colombia hay 20 millones de hectáreas fértiles  solo se explotan 7 millones y nos quedan 13 millones por explotar  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022,2022-04-08 17:08:26+00:00
2679,2679,1512477373463207937,hay ministros a los que uno les pone un bulto de papa y uno de cemento  y no saben cuál es la papa  uno no puede trabajar con gente que no tenga conocimiento y que no sepa producir  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022,2022-04-08 17:08:00+00:00
2680,2680,1512477235038633985,hay que sacar a los ladrones para generar trabajo y bienestar a toda la cadena de gente que trabaja  gana muy poquito y le toca durísimo  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022,2022-04-08 17:07:27+00:00
2681,2681,1512476804816195584,hay que sacar a los ladrones para generar trabajo y bienestar a toda la cadena de gente que trabaja  gana muy poquito y le toca durísimo  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022,2022-04-08 17:05:45+00:00
2682,2682,1512476571273150465,con el tiempo han acabado con los campesinos  hicieron un éxodo  se vinieron los campesinos a los cinturones de miseria en cali  bogotá  medellín  hay más de 80 000 casas  la gran mayoría en zonas de riesgo rodolfopresidente rodolfohernandez elecciones2022,2022-04-08 17:04:49+00:00
2683,2683,1512476335251374089,al país se importan 7 millones de toneladas de maíz  cuando aquí tenemos territorios que producen en grandes cantidades rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022 ,2022-04-08 17:03:53+00:00
2684,2684,1512476165197414403,"la pregunta que hay que hacer es ¿quién nos llevó a esto? los polís o los que nos equivocamos votando por ellos  pero ahora se llegó el momento de que podamos reivindicar esas acciones equivocadas  ""pensando en que votando mal el domingo  el lunes nos gobiernen bien""  🧐🤔",2022-04-08 17:03:12+00:00
2685,2685,1512474241349869570,todas las manifestaciones que los partidos polís hacen en colombia son con plata robada  mi objetivo es romper eso  porque sino lo hacemos  seguiremos de pobre  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022,2022-04-08 16:55:34+00:00
2686,2686,1512474086894624769,más de la mitad de los estudiantes que están aquí necesitan el apoyo del icetex  porque a los polís  cuando hacen el presupuesto nacional  no les importan ustedes  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022,2022-04-08 16:54:57+00:00
2687,2687,1512473591895531522,los polís han traicionado el interés colectivo  actúan solapadamente  🔴 a esta hora en la unab en el conversatorio ‘el país que propone’ rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022 ,2022-04-08 16:52:59+00:00
2688,2688,1512449890965725186,no repitamos el error de votar por el continuismo  es hora de superarnos! 🇨🇴rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-08 15:18:48+00:00
2689,2689,1512430072178823168,undeseo es que colombia sea el país del que nadie se quiera ir  rodolfopresidente 🟡🔵,2022-04-08 14:00:03+00:00
2690,2690,1512192100900786176,hoy el voto es contra la corrupción  esa que tiene secuestrada al país y que no nos ha dejado progresar 🙌🏻 rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-07 22:14:26+00:00
2691,2691,1512187049264263168,nos vemos allá! 💙💛rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-07 21:54:22+00:00
2692,2692,1512114225132584964,salud es bienestar  es ese tiempo de descanso que algunos candidatos le quieren prohibir a quien tiene su trabajito  rodolfopresidente,2022-04-07 17:04:59+00:00
2693,2693,1512114223979057158,propuestas como la del trabajo por horas que hace fico no solo van en contra de la economía de los colombianos  sino de su salud  hoy en el diamundialdelasalud recordemos que la salud mental es tan importante como la corporal  la salud no es solo ausencia de enfermedad ,2022-04-07 17:04:59+00:00
2694,2694,1512112926622167053,¡ayúdenme a cambiar a colombia! ¿cuento con ustedes? 💙💛🇨🇴rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-07 16:59:50+00:00
2695,2695,1512105387704688643,no permitamos que el país continúe polarizándose  polís son polís y en los dos lados hay mucho bandido  voten por ustedes  encuentren a quién los represente con honradez  y el 29 de mayo no olviden llevar la cédula  la memoria y la conciencia  rodolfopresidente 🟡🔵,2022-04-07 16:29:52+00:00
2696,2696,1512037464248098822,noentiendo cómo con la plata de los colombianos se pagan los lujos de los del copete  pero el gobierno dice que no hay plata para invertir en darles a todos una vida digna  rodolfopresidente rodolfohernandez felizjueves progresistasigueprogresista,2022-04-07 11:59:58+00:00
2697,2697,1511867528129257475,🥺🐶 ,2022-04-07 00:44:42+00:00
2698,2698,1511863398916624395,medio siglo juntos 🌹❤️ rodolfopresidente rodolfohernandez ligaanrrupcion ,2022-04-07 00:28:18+00:00
2699,2699,1511842237067538432,los invito a conocer un poco más de mi historia en el   👕👞   artículo completo👇🏻,2022-04-06 23:04:12+00:00
2700,2700,1511818792594194435,papa y yuca: ¡estas elecciones serán para acabar el hambre! 🌾🪵 rodolfopresidenterodolfohernandez ligaanrrupcion elecciones2022 ,2022-04-06 21:31:03+00:00
2701,2701,1511703788758999045,nuevafotodeperfil 😎 rodolfopresidente ,2022-04-06 13:54:03+00:00
2702,2702,1511696336827080708,no se confundan  mi única alianza es con el pueblo colombiano 💛💙 rodolfopresidente felizmiercoles ,2022-04-06 13:24:27+00:00
2703,2703,1511691620424593412,esunhorror así desaparecen las pensiones de los que aportaron toda su vida  por un lado aumentan los años para poder pensionarnos  y por el otro vacían los fondos de pensión  usando la platica para hacer infraestructura barata  como el puente de chirajara  rodolfopresidente ,2022-04-06 13:05:42+00:00
2704,2704,1511466116765388806,mil gracias por la invitación 🙏🏼 ,2022-04-05 22:09:38+00:00
2705,2705,1511451999367319565,y como los miles de nuevos empleos con salarios millonarios que están agregando a la burocracia clientelar de los entes de control  rodolfopresidente,2022-04-05 21:13:32+00:00
2706,2706,1511451499938865155,…como el caso de los 80 buses eléctricos inútiles que compró federico gutiérrez para medellín y llevan más de 3 años arrimados en un patio porque no pueden transitar por la ciudad ,2022-04-05 21:11:33+00:00
2707,2707,1511442257743912970,es necesario un modelo de educación vocacional  con recursos públicos invertidos de manera eficaz  eficiente e incluyente que aseguren bienestar en los hogares de todos los colombianos ,2022-04-05 20:34:50+00:00
2708,2708,1511442256489766929,nadie debería perder su ranchito y endeudar su futuro para poder contribuir al desarrollo de colombia  es hora de repensar nuestro sistema educativo ,2022-04-05 20:34:49+00:00
2709,2709,1511442254875049985,se acusa de populista a quiénes ponen los intereses de los más pobres por encima de los que llevan más de 30 años incrustados en el poder  ,2022-04-05 20:34:49+00:00
2710,2710,1511404988970549250,están tratando de hacer que nos olvidemos de lo verdaderamente importante  para pasar por debajo de nuestras narices los robos masivos al país y a los colombianos…,2022-04-05 18:06:44+00:00
2711,2711,1511404987435438089,la fiscalía facilita pruebas con interpretaciones tergiversadas para juzgarme en los medios y neutralizar las denuncias de corrupción que yo hago ,2022-04-05 18:06:44+00:00
2712,2712,1511404985996787726,de otra campaña presidencial están utilizando a la fiscalía  con la colaboración de algunos medios  para tratar de destruir mi candidatura presidencial  hilo🧵,2022-04-05 18:06:43+00:00
2713,2713,1511014159474995203,arrancando la semana con toda😎🇨🇴  rodolfohernandez presidente elecciones2022 ligaanrrupcion ,2022-04-04 16:13:43+00:00
2714,2714,1510976552695209991,esperemos a ver qué pasa el 29 de mayo  por ahora  nadie ha ganado nada  felizluneslasencuestasson rodolfohernandez ligaanrrupcion,2022-04-04 13:44:17+00:00
2715,2715,1510825525195034629,arrasaré y voy es en tractomula 🚛😎 ,2022-04-04 03:44:09+00:00
2716,2716,1510753120883810306,cómo les pareció mi regalo  les gustó 🙊?  👀👉🏻 rodolfohernandez lavicedeelinge presidente vicepresident elecciones2022 colombia🇨🇴 ,2022-04-03 22:56:27+00:00
2717,2717,1510291963517489155,vengo a dejarles unasorpresa : este es mi plan de gobierno  ¡vamos a cambiar el rumbo de colombia!👀👉🏻  ,2022-04-02 16:23:58+00:00
2718,2718,1510032588890591244,¡la democracia en colombia son puras mentiras!👀ver artículo completo _pais  rodolfohernandez president elecciones2022 lavicedeelinge colombia🇨🇴 vicepresident ,2022-04-01 23:13:18+00:00
2719,2719,1509885397026934788,mil gracias por esas demostración de apoyo! 🧡 ,2022-04-01 13:28:25+00:00
2720,2720,1509880088703160324,misueñoes un país donde hayan más y mejores oportunidades para los pobres  así  para algunos  eso me haga populista rodolfohernandez elecciones2022 felizviernesatodos ,2022-04-01 13:07:20+00:00
2721,2721,1509603787270406147,con mi vice🇨🇴👩🏻🧡  felizjuevesatodos ,2022-03-31 18:49:24+00:00
2722,2722,1509188245518786569,“escuelas de vida” para los niños  niñas y jóvenes de colombia - entrevista con   📻🧏🏼‍♂️     ,2022-03-30 15:18:11+00:00
2723,2723,1509180890240454659,colombiasearreglacon migo de presidente 😎,2022-03-30 14:48:58+00:00
2724,2724,1509136500679663623,colombianos ya nos escuchamos por  🧏🏼‍♂️📻🤩rodolfohernandez rodolfopresidente eleccionescolombia elecciones2022 colombia ligaanrrupcion ,2022-03-30 11:52:34+00:00
2725,2725,1508950498241662985,hoy colombia también gana  ¡no perdamos la fe!🇨🇴❤️ ,2022-03-29 23:33:28+00:00
2726,2726,1508887608612564993,así es 🤣 ,2022-03-29 19:23:34+00:00
2727,2727,1508884377169801219,gracias a mi vice  porque además de acompañarme en este camino  nos trajo la suerte👏🏻🤩 y somos los 1 en el tarjetón  ¡voy a ser su presidente! rodolfohernandez rodolfopresidente registraduria eleccionescolombia elecciones2022 ,2022-03-29 19:10:43+00:00
2728,2728,1508881532353749017,coincidimos con _fajardo en que la lucha contra la corrupción es el principal problema que tiene colombia  nos sentamos a discutir sobre esta preocupación y cómo sacar a los corruptos del poder  ,2022-03-29 18:59:25+00:00
2729,2729,1508863343087521796,se los dije! voy a quedar de primero y en primera vuelta 😎🙏🏼rodolfohernandez ligaanrrupcion elecciones2022 registraduria tarjeron tarjetonpresidencial ,2022-03-29 17:47:08+00:00
2730,2730,1508804531320246276,el trabajo es el mejor programa social de un país🇨🇴🙌🏻 📺  rodolfohernandez president colombia elecciones2022 elinge ligaanrrupcion ,2022-03-29 13:53:27+00:00
2731,2731,1508459067240591362,nos vemos esta noche a las 10:00 p m  con _letal en   para que disfruten la cara de 12 tratando de domar su petrista interno😂 y dejándose seducir por mi filosofía política: no robar  no mentir  no traicionar😁 ,2022-03-28 15:00:42+00:00
2732,2732,1508426709728743425,unabofetada es lo que nos han dado los politiqueros corruptos haciéndonos creer que pueden cambiar el país cuando están en campaña  pero después 🤡rodolfohernandez oscars willsmith felizlunes elecciones2022,2022-03-28 12:52:07+00:00
2733,2733,1507878612288086018,gracias por sus buenos deseos✨ espero celebrar mis 78 años desde la casa de nariño  con todos ustedes 🤩🥳🧡rodolfohernandez presidente colombia elecciones2022 casadenarino ligaanrrupcion ,2022-03-27 00:34:10+00:00
2734,2734,1507845187153899522,gracias marco antonio fonseca y sebastián chipatecua🤩 por este regalo de cumpleaños y a todos los rodolfistas 🧡por sus deseos 🎂🤩🇨🇴ver aquí 👇🏻rodolfohernandez presidenlombia🇨🇴 elecciones2022,2022-03-26 22:21:21+00:00
2735,2735,1507759316014673921,hoy es mi cumpleños 77 🥳 y me siento feliz y agradecido por sus mensajes y buenos deseos  estoy como un roble  apenas para empezar a cambiar el rumbo de nuestro país🇨🇴💪🏻🎈rodolfohernandez esunsueño colombiaelige presidente elecciones2022 ,2022-03-26 16:40:08+00:00
2736,2736,1507382268628803595,a mí me bendice el papa🙏🏻  a petro y a fico  los polís tradicionales🤷🏼  nota completa 📲  rodolfohernandez presidencia elecciones2022 colombia elpapa spreaket,2022-03-25 15:41:53+00:00
2737,2737,1507143490144288770,hoy gana la sele ⚽️ y el 29 de mayo ganamos en primera vuelta 💪🏼🇨🇴 seleccioncolombia rodolfohernandez,2022-03-24 23:53:04+00:00
2738,2738,1507128845438234626,gracias bucaramanga por el gran recibimiento a nuestra vicepresidenta  🇨🇴👩🏽rodolfohernandez elecciones2022 formulavicepresidencial ,2022-03-24 22:54:52+00:00
2739,2739,1506980601102053380,vamos con toda 💪🏼🇨🇴,2022-03-24 13:05:48+00:00
2740,2740,1506979733849919493,volví ¿me extrañaron?,2022-03-24 13:02:21+00:00
2741,2741,1506631339172405250,están cordialmente invitados a conocer y conversar con la doctora marelen  este 2022  juntos  lograremos acabar con las mafias politiqueras que tienen secuestrada a colombia 🇨🇴💪🏻confirmar asistencia aquí👇🏻¡conmigo no se roba más! 👷🏼‍♂️🇨🇴rodoldohernandez ,2022-03-23 13:57:57+00:00
2742,2742,1505353506487783432,la doctora marelen  quién me acompañará en la presidencia de la república  estuvo hoy en pereira  con ella  voy a trabajar por el cambio del país  👩🏽👷🏽‍♂️🇨🇴 rodolfohernández presidencia pereira ejecafeterocolombia vicepresidencia colombia ,2022-03-20 01:20:18+00:00
2743,2743,1505224302563672068,𝐂𝐨𝐥𝐨𝐦𝐛𝐢𝐚𝐧𝐨𝐬  recuerden que 𝐡𝐚𝐬𝐭𝐚 𝐞𝐥 𝟐𝟗 𝐝𝐞 𝐦𝐚𝐫𝐳𝐨 pueden 𝐢𝐧𝐬𝐜𝐫𝐢𝐛𝐢𝐫 𝐬𝐮 𝐜𝐞́𝐝𝐮𝐥𝐚 y cambiar su 𝐩𝐮𝐞𝐬𝐭𝐨 𝐝𝐞 𝐯𝐨𝐭𝐚𝐜𝐢𝐨́𝐧 háganlo y ayúdenme a ser su presidente!🇨🇴🧡💪🏻ingresen aquí para más información 👇🏻 ,2022-03-19 16:46:54+00:00
2744,2744,1504880301562122249,mi contrato social con los olvidados deportistas de colombia 🇨🇴⚽️🎾🏐🏀rodolfohernandez presidente deportistas elecciones2022 colombia deporte ,2022-03-18 17:59:57+00:00
2745,2745,1504850104389406729,nonosequivoquemos este 29 de mayo votando por los mismos que nos han llevado a los colombianos a vivir en la miseria  rodolfohernandez ligaanrrupcion,2022-03-18 15:59:58+00:00
2746,2746,1504602626410926082,el deporte siempre será fundamental para el desarrollo de los jóvenes del país 🏀⚽️🇨🇴❤️ rodolfohernandez presidente realmadrid deporte colombia elecciones2022 florentinoperez  jovenes ,2022-03-17 23:36:34+00:00
2747,2747,1504565468744626176,españa  un referente cultural que colombia debe seguir de la mano del estado  ¡conmigo no se roba más! 🎭🎬 rodolfohernandez madrid teatrogranvia  cultura colombia arte presidente elecciones2022 ,2022-03-17 21:08:55+00:00
2748,2748,1504448922433081344,conversando con efromovich sobre los años por delante y el “despegue” de colombia 🇨🇴👋🏻🧡 rodolfohernandez presidente roma elecciones2022 colombia ligaanrrupcion ,2022-03-17 13:25:49+00:00
2749,2749,1504117583871713283,"con mi esposa  esperando al papa en la audiencia privada  le entregamos los regalos de parte de todos los colombianos: la hamaca  el café  el sombrero vueltiao y el libro del club de sus amores: ""san lorenzo de almagro""  con el que lo sorprendimos y nos prometió leerlo  ",2022-03-16 15:29:11+00:00
2750,2750,1521286923532345345,la vida es lo primero  amenazar de muerte a un candidato  es amenazar de muerte a la democracia  mi solidaridad total con   ,2022-05-03 00:34:01+00:00
2751,2751,1521282633619357698,duque se gasta 4 300 millones de pesos a costa de la plata de los estudiantes  por qué no coger esa plata y saldar la deuda del icetex de toda la muchachada? muchas gracias a todos los estudiantes del censa  que se acercaron a escucharme rodolfohernandez rodolfopresidente ,2022-05-03 00:16:58+00:00
