id_df|id|tweet|id_autor|geolocation|metrics|source|created_at
441|1523847677255028737|@conservadorcol @ficogutierrez done!👍|327983875||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 02:09:32+00:00
442|1523847672238678017|@ficogutierrez el verdadero jefe no solo de duque y de este gobierno si no el responsable de dar la orden a los paramilitares de que hicieran el paro armado y que de nuevo da la orden de quitarlo porque dejaron mál parado a duque y fico otra extrategia que no les funciono para las elecciones  |1338004218146381824||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:09:31+00:00
443|1523847663694884865|@ficogutierrez fico  para cuando una verdadera panorámica de las plazas donde andas diciendo sandeces   no hemos visto la primera multitud  a menos que multidud sean 50 pelagatos |1301318986777452554||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-10 02:09:29+00:00
444|1523847622729080840|@ficogutierrez ¿cómo se combate uno a sí mismo?|2844105373||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:09:19+00:00
445|1523847618320908288|"@isazuleta @carlosfgalan @juanmanuelgalan @ficogutierrez ""  con la autoridad moral que me da tomarme fotos con luis pérez"""|35666426||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:09:18+00:00
446|1523847616123092994|@anasofiabell @sergio_fajardo @petrogustavo @ficogutierrez creo que voto blanco no  es opción  cualquiera menos petro  #petroelpatrondelmal  si pasa fajardo se vota por fajardo  es mas entre un elefante rosado y petro gana el elefante |155044308||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:09:18+00:00
447|1523847598800613377|"""no hay mejor política social que la generación de empleo  en valle del cauca  apoyaremos la creación de 1 000 nuevas empresas para generar 8 000 empleos directos e indirectos en el cuatrienio"" @ficogutierrez   #ficoespacífico"|926546592307601408||{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}|Twitter for Android|2022-05-10 02:09:13+00:00
448|1523847585567592451|@don_patriota1 @ficogutierrez @petrogustavo no le digan así a @arielanaliza |88696090||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:09:10+00:00
449|1523847581180305409|@ficogutierrez el verdadero jefe no solo de duque y de este gobierno si no el responsable de dar la orden a los paramilitares de que hicieran el paro armado y que de nuevo da la orden de quitarlo porque dejaron mál parado a duque y fico otra extrategia que no les funciono para las elecciones  |1338004218146381824||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:09:09+00:00
450|1523847542605295616|@ficogutierrez |795072089199964160||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:09:00+00:00
451|1523847494274322434|@ficogutierrez el verdadero jefe no solo de duque y de este gobierno si no el responsable de dar la orden a los paramilitares de que hicieran el paro armado y que de nuevo da la orden de quitarlo porque dejaron mál parado a duque y fico otra extrategia que no les funciono para las elecciones  |1338004218146381824||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:08:49+00:00
452|1523847477811687425|@ficogutierrez @wilmergpa3 la única forma es gobernar por decreto  cerrar nidos de narcoterroristas en todos los gabinetes |1060985082||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:08:45+00:00
453|1523847470681399296|@pascaljuan22 @johngomez0819 @ficogutierrez pues si no le gusta  no lo vea  fin|1097327266802077701||{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-10 02:08:43+00:00
454|1523847447126106117|@soyaliciafranco @ficogutierrez |1276113437131706368||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:08:37+00:00
455|1523847444747988992|@elda1129 @luzma2m @ficogutierrez @lafm hp del ph  brujos piromanos!|241945280||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-10 02:08:37+00:00
456|1523847430760022018|@alejoportilla @juanpasalazar26 @ficogutierrez a petro lo derrotamos en las urnas  con votos después ya no hay tiempo de llorar fico presidente en la primera vuelta |560556573||{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}|Twitter for Android|2022-05-10 02:08:33+00:00
457|1523847429866545152|@lcvelez @ficogutierrez @lafm por lo visto  ud  y muchísimos colombianos se solidarizan con sergio  fico  hernández  ingrid  uribe  menos los criminales del pacto histórico y @sergio_fajardo |1508626997743955972||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:08:33+00:00
458|1523847398941986816|@ficogutierrez cuando hablamos mi próximo presidente fico pero debe escuchar primero |1278779374653845504|{'place_id': '0003133167d3030b'}|{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:08:26+00:00
459|1523847369778941955|@piedadcordoba @ficogutierrez @luisfelipehenao y ud reuniéndose con douglas julio perdomo y su hermano tres narcotraficantes reconocidos pijama naranjada para esta !no la dejen volar q se pudra por bandida |334426345||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:08:19+00:00
460|1523847333154377738|@natiibedoya @ficogutierrez procuchas    |967405370||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:08:10+00:00
461|1523847287801327616|"#ficoespacífico | ""no existe mejor política de estado que la generación de empleo"": @ficogutierrez  en el debate del pacífico  síguelo en:"|244600798||{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-10 02:07:59+00:00
